ns1:EventDate,ns1:AttendanceEventType,ns1:AttendanceEventCategory,ns1:AttendanceEventReason,ns1:EducationalEnvironment,ns1:StudentUniqueStateId,ns1:StateOrganizationId,ns1:LocalCourseCode,ns1:SchoolYear,ns1:Term,ns1:ClassPeriodName,ns1:Location
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6294455952,57906041,20160410095661,2015-2016,Spring Semester,08,290-7
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,4266399217,57906041,20160410095661,2015-2016,Spring Semester,08,290-7
1/12/2016,Section Attendance,Excused Absence,"In House - Present, not absent",Classroom,9758185895,57906041,20160410095661,2015-2016,Spring Semester,08,290-7
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,7846253434,57906041,20160418173001,2015-2016,Spring Semester,08,403-6
1/12/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,6607161602,57906041,20160418173001,2015-2016,Spring Semester,08,403-6
1/12/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,7466257834,57906041,20160417015501,2015-2016,Spring Semester,08,409-6
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,1267383559,57906041,20160416015501,2015-2016,Spring Semester,08,201-6
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5900127009,57906041,20160416015501,2015-2016,Spring Semester,08,201-6
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,1542137517,57906041,20160417015101,2015-2016,Spring Semester,08,303-4
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,4047903676,57906041,20160416015301,2015-2016,Spring Semester,08,206-4
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,7520036745,57906041,20160418015201,2015-2016,Spring Semester,08,402-2
1/12/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,2517695596,57906041,20160418015201,2015-2016,Spring Semester,08,402-2
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6846109345,57906041,20160417015301,2015-2016,Spring Semester,08,307-2
1/12/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,2114222692,57906041,20160417015301,2015-2016,Spring Semester,08,307-2
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5807749337,57906041,20160418015501,2015-2016,Spring Semester,08,412-19
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,9449782255,57906041,20160418015501,2015-2016,Spring Semester,08,412-19
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,4092584253,57906041,20160418015501,2015-2016,Spring Semester,08,412-19
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,7504249273,57906041,20160418015501,2015-2016,Spring Semester,08,412-19
1/12/2016,Section Attendance,Excused Absence,"In House - Present, not absent",Classroom,2629252086,57906041,20160417015301,2015-2016,Spring Semester,08,309-18
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6599344028,57906041,20160416001001,2015-2016,Spring Semester,08,NA-12
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6546996146,57906041,20160416001001,2015-2016,Spring Semester,08,NA-12
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,7258022739,57906041,20160418135801,2015-2016,Spring Semester,08,NA-1
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,310041939,57906041,20160418135801,2015-2016,Spring Semester,08,NA-1
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5157355786,57906041,20160418135801,2015-2016,Spring Semester,08,NA-1
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,8717487873,57906041,20160418135801,2015-2016,Spring Semester,08,NA-1
1/12/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,4017487277,57906041,20160418135801,2015-2016,Spring Semester,08,NA-1
1/12/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,8981752751,57906041,20160418135801,2015-2016,Spring Semester,08,NA-1
1/12/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,9352015058,57906041,20160418135801,2015-2016,Spring Semester,08,NA-1
1/12/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,4077801881,57906041,20160418135701,2015-2016,Spring Semester,08,GYM-1
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,629187161,57906041,20160412063401,2015-2016,Spring Semester,08,AV-1
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,4055967512,57906041,20160418015301,2015-2016,Spring Semester,01,409-3
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,9683517867,57906041,20160418015301,2015-2016,Spring Semester,01,409-3
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,8766630537,57906041,20160418015301,2015-2016,Spring Semester,01,409-3
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,8981752751,57906041,20160418015301,2015-2016,Spring Semester,01,409-3
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,7773969451,57906041,20160418015301,2015-2016,Spring Semester,01,409-3
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,9352015058,57906041,20160418015301,2015-2016,Spring Semester,01,409-3
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,7238412469,57906041,20160418015301,2015-2016,Spring Semester,01,409-3
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,5958272087,57906041,20160418015301,2015-2016,Spring Semester,01,409-3
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,9843144027,57906041,20160417015501,2015-2016,Spring Semester,01,312-3
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,4811969172,57906041,20160417015501,2015-2016,Spring Semester,01,312-3
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,5318842603,57906041,20160410137701,2015-2016,Spring Semester,01,GYM-3
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,8756200115,57906041,20160418015111,2015-2016,Spring Semester,01,402-2
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,9671844548,57906041,20160417015201,2015-2016,Spring Semester,01,304-2
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,9745228384,57906041,20160417015111,2015-2016,Spring Semester,01,303-2
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5716632923,57906041,20160418015201,2015-2016,Spring Semester,01,411-10
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,9449782255,57906041,20160418015201,2015-2016,Spring Semester,01,411-10
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,8729312789,57906041,20160418015201,2015-2016,Spring Semester,01,411-10
1/13/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,1953606219,57906041,20160418015201,2015-2016,Spring Semester,01,411-10
1/13/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,3670869284,57906041,20160416015301,2015-2016,Spring Semester,01,206-10
1/13/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,8979281568,57906041,20160418301011,2015-2016,Spring Semester,01,202-1
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,7258022739,57906041,20160418015501,2015-2016,Spring Semester,01,409-1
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,2526690126,57906041,20160418015101,2015-2016,Spring Semester,01,405-1
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5977490284,57906041,20160418015101,2015-2016,Spring Semester,01,405-1
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6859777847,57906041,20160418015101,2015-2016,Spring Semester,01,405-1
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,6607161602,57906041,20160418015101,2015-2016,Spring Semester,01,405-1
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,1332798228,57906041,20160417155601,2015-2016,Spring Semester,01,P5-1
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,4648406703,57906041,20160417155601,2015-2016,Spring Semester,01,P5-1
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5787565606,57906041,20160417015401,2015-2016,Spring Semester,01,P1-1
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5903885157,57906041,20160417015301,2015-2016,Spring Semester,01,307-1
1/13/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,9999458016,57906041,20160417015301,2015-2016,Spring Semester,01,307-1
1/13/2016,Section Attendance,Excused Absence,"In House - Present, not absent",Classroom,2671570458,57906041,20160410055701,2015-2016,Spring Semester,01,308-1
1/13/2016,Section Attendance,Excused Absence,"In House - Present, not absent",Classroom,9781467124,57906041,20160410055701,2015-2016,Spring Semester,01,308-1
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,649920005,57906041,20160410055701,2015-2016,Spring Semester,01,308-1
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,9335033742,57906041,20160410055701,2015-2016,Spring Semester,01,308-1
1/12/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,88766868,57906041,20160417015501,2015-2016,Spring Semester,08,311-9
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,7428087288,57906041,20160410066001,2015-2016,Spring Semester,08,291-8
1/12/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,6832675867,57906041,20160410066001,2015-2016,Spring Semester,08,291-8
1/12/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,8485584369,57906041,20160418015101,2015-2016,Spring Semester,08,412-7
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,6767057104,57906041,20160412063401,2015-2016,Spring Semester,02,AV-2
1/13/2016,Section Attendance,Excused Absence,"In House - Present, not absent",Classroom,9590764494,57906041,20160410057051,2015-2016,Spring Semester,02,303-2
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,8981752751,57906041,20160418015501,2015-2016,Spring Semester,02,409-14
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,7945263095,57906041,20160417015301,2015-2016,Spring Semester,02,309-14
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5977490284,57906041,20160418015301,2015-2016,Spring Semester,02,406-12
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,2900439047,57906041,20160418015411,2015-2016,Spring Semester,02,P2-1
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,7481008576,57906041,20160418015411,2015-2016,Spring Semester,02,P2-1
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,5318842603,57906041,20160417015101,2015-2016,Spring Semester,02,303-1
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,9843144027,57906041,20160417015101,2015-2016,Spring Semester,02,303-1
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5385185222,57906041,20160410137701,2015-2016,Spring Semester,02,GYM-1
1/13/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,9999458016,57906041,20160410137701,2015-2016,Spring Semester,02,GYM-1
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5787565606,57906041,20160410066201,2015-2016,Spring Semester,02,291-1
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,639109359,57906041,20160410066201,2015-2016,Spring Semester,02,291-1
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,5256963337,57906041,20160410066201,2015-2016,Spring Semester,02,291-1
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,2484289124,57906041,20160410066201,2015-2016,Spring Semester,02,291-1
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,7858831894,57906041,20160410066201,2015-2016,Spring Semester,02,291-1
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,4585707039,57906041,20160410066201,2015-2016,Spring Semester,02,291-1
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,297397261,57906041,20160418015301,2015-2016,Spring Semester,01,406-8
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,8307904549,57906041,20160418015301,2015-2016,Spring Semester,01,406-8
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,7587012758,57906041,20160418015301,2015-2016,Spring Semester,01,406-8
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,4017487277,57906041,20160418015301,2015-2016,Spring Semester,01,406-8
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6507259837,57906041,20160418140301,2015-2016,Spring Semester,01,301-7
1/13/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,2517695596,57906041,20160418140301,2015-2016,Spring Semester,01,301-7
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,5662346054,57906041,20160416001001,2015-2016,Spring Semester,01,NA-7
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,4047903676,57906041,20160416001001,2015-2016,Spring Semester,01,NA-7
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,3267627915,57906041,20160416001001,2015-2016,Spring Semester,01,NA-7
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,1761878475,57906041,20160416015201,2015-2016,Spring Semester,01,305-6
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,6714317072,57906041,20160416015201,2015-2016,Spring Semester,01,305-6
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,1783915601,57906041,20160410066001,2015-2016,Spring Semester,01,291-5
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,6707450224,57906041,20160410066001,2015-2016,Spring Semester,01,291-5
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,8519661436,57906041,20160410066001,2015-2016,Spring Semester,01,291-5
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,5287280552,57906041,20160410066001,2015-2016,Spring Semester,01,291-5
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,3384570935,57906041,20160410066001,2015-2016,Spring Semester,01,291-5
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,5604307502,57906041,20160410065501,2015-2016,Spring Semester,01,310-5
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,639109359,57906041,20160418173001,2015-2016,Spring Semester,01,403-4
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,4077801881,57906041,20160418173001,2015-2016,Spring Semester,01,403-4
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,1033082579,57906041,20160416015101,2015-2016,Spring Semester,01,201-4
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,8916363474,57906041,20160418015301,2015-2016,Spring Semester,01,409-3
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,3249753195,57906041,20160418015301,2015-2016,Spring Semester,03,406-11
1/13/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,1953606219,57906041,20160418015301,2015-2016,Spring Semester,03,406-11
1/13/2016,Section Attendance,Unexcused Absence,Unexcused Absence,Classroom,9101401875,57906041,20160418015201,2015-2016,Spring Semester,03,411-11
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,5318842603,57906041,20160410095661,2015-2016,Spring Semester,03,290-10
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,1416052725,57906041,20160418173001,2015-2016,Spring Semester,03,403-1
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,795415384,57906041,20160418096001,2015-2016,Spring Semester,03,AV-1
1/13/2016,Section Attendance,Excused Absence,"In House - Present, not absent",Classroom,9590764494,57906041,20160418096001,2015-2016,Spring Semester,03,AV-1
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,4017487277,57906041,20160418015401,2015-2016,Spring Semester,03,NA-1
1/13/2016,Section Attendance,Unexcused Absence,Suspension,Classroom,1003199915,57906041,20160418015401,2015-2016,Spring Semester,03,NA-1
1/13/2016,Section Attendance,Excused Absence,Excused Absence,Classroom,2517695596,57906041,20160418015401,2015-2016,Spring Semester,03,NA-1
1/13/2016,Section Attendance,Tardy,All Tardies Unexcused,Classroom,8729312789,57906041,20160418015401,2015-2016,Spring Semester,03,NA-1
